"","long","lat"
"1",-95.5626392266,29.8956939649
"2",-101.2626392038,39.2790272607
"3",-89.6459725836,43.6956939097
"4",-89.2209725853,42.2290272489
"5",-101.9459725344,34.6873606124
"6",-95.3126392276,35.4790272759
"7",-101.0126392048,29.6706939658
"8",-93.629305901,40.1623605905
"9",-96.0709725579,37.7123606003
"10",-91.3376392435,34.3123606139
"11",-96.9876392209,38.5956939301
"12",-104.1959725254,40.2790272567
"13",-92.7543059045,40.1623605905
"14",-101.4543058697,28.8206939692
"15",-103.5626391946,38.2206939316
"16",-90.3376392475,36.3456939391
"17",-102.7293058646,40.1706939238
"18",-98.7293058806,29.9373606314
"19",-95.6709725595,29.5956939661
"20",-97.6709725515,36.9290272701
"21",-86.6209725957,41.6373605846
"22",-92.7459725712,34.2540272808
"23",-100.1626392082,32.7290272869
"24",-97.9543058837,42.1040272494
"25",-97.2876392197,30.4623606293
"26",-89.0709725859,36.5956939381
"27",-98.4459725484,31.1956939597
"28",-90.8209725789,37.6706939338
"29",-88.6876392541,31.0123606271
"30",-102.1126392004,43.3373605778
"31",-89.3459725848,38.6290272633
"32",-85.379305934,34.0540272816
"33",-100.9209725385,31.8623606237
"34",-91.9293059078,37.0790272695
"35",-85.7626392658,39.5706939262
"36",-104.6626391902,37.7873606
"37",-91.4043059099,34.2623606141
"38",-102.629305865,31.5456939583
"39",-98.545972548,31.8040272906
"40",-92.1043059071,29.9456939647
"41",-103.3376391955,28.5956939701
"42",-93.8959725666,34.0456939483
"43",-88.9209725865,36.1456939399
"44",-86.5209725961,33.3373606178
"45",-90.4459725804,40.6623605885
"46",-97.9543058837,35.9040272742
"47",-95.1043058951,36.1873606064
"48",-100.5793058732,39.1623605945
"49",-86.0626392646,35.870693941
"50",-94.6709725635,43.3623605777
"51",-91.5626392426,40.2540272568
"52",-100.3543058741,30.8123606279
"53",-86.1126392644,31.3623606257
"54",-88.7626392538,37.3956939349
"55",-89.2043059187,37.8623605997
"56",-97.0209725541,41.9873605832
"57",-102.629305865,31.5790272915
"58",-85.1043059351,40.1956939237
"59",-90.4126392472,37.8040272666
"60",-86.0709725979,40.9623605873
"61",-95.8709725587,40.0873605908
"62",-104.0793058592,36.4623606053
"63",-102.8626391974,43.5623605769
"64",-94.3626392314,33.0623606189
"65",-95.629305893,35.5456939423
"66",-99.545972544,31.12069396
"67",-88.295972589,30.3956939629
"68",-98.1043058831,30.5123606291
"69",-96.0959725578,30.787360628
"70",-97.8543058841,30.4706939626
"71",-89.4043059179,36.7540272708
"72",-88.1043059231,39.9790272579
"73",-101.8209725349,30.870693961
"74",-100.5126392068,38.0956939321
"75",-99.1043058791,32.6873606204
"76",-102.9293058638,34.0706939482
"77",-103.6209725277,29.2206939676
"78",-99.9543058757,32.7956939533
"79",-100.2709725411,30.3456939631
"80",-87.8126392576,40.3040272566
"81",-95.0543058953,29.1540273012
"82",-85.6959725994,32.0956939561
"83",-101.4043058699,29.8206939652
"84",-103.87930586,31.8623606237
"85",-103.87930586,32.704027287
"86",-103.2209725293,32.1956939557
"87",-94.8459725628,29.8040272986
"88",-103.3626391954,32.6790272871
"89",-93.3543059021,35.8290272745
"90",-102.8376391975,31.0206939604
"91",-103.6376391943,29.1540273012
"92",-95.1626392282,39.1040272614
"93",-99.5293058774,29.3790273003
"94",-101.879305868,28.6456939699
"95",-99.795972543,37.5040272678
"96",-89.1459725856,32.3873606216
"97",-100.0209725421,39.3206939272
"98",-89.9209725825,38.1290272653
"99",-104.6709725235,37.8540272664
"100",-103.9876391929,42.9373605794
"101",-98.629305881,34.620693946
"102",-89.1043059191,38.9206939288
"103",-101.1126392044,32.5623606209
"104",-85.9043059319,37.1956939357
"105",-104.6626391902,29.4706939666
"106",-100.0793058752,43.204027245
"107",-100.9793058716,42.1290272493
"108",-87.545972592,41.9873605832
"109",-90.9959725782,41.5956939181
